[40]rt_x,[40]rt_z,[41]rt_x,[41]rt_z,[42]rt_x,[44]rt_x,[44]rt_z,[45]rt_z,[46]rt_z,[48]rt_z,[49]rt_z,[50]rt_z,[52]rt_x,[52]rt_z,[53]rt_z,[54]rt_z,[56]rt_x,[56]rt_z,[57]rt_z,[58]rt_z,FingersNumber
-21.97736,-62.1422,30.57825,-14.25802,-17.06706,-15,-100.7034,-12.12849,-6.064247,-68.67312,-68.67312,-68.67312,15,-0.07605416,-0.07605416,-0.07605416,25,-41.16906,-41.16906,-41.16906,1
-22.01064,-62.16844,30.51168,-14.28426,-16.09085,-15,-100.8394,-12.13926,-6.069629,-68.47864,-68.47864,-68.47864,15,0.7772717,0.7772717,0.7772717,25,-41.03102,-41.03102,-41.03102,1
-22.05539,-62.25681,30.4222,-14.37262,-14.92668,-15,-101.0251,-12.11917,-6.059586,-68.17514,-68.17514,-68.17514,15,1.073164,1.073164,1.073164,25,-41.00346,-41.00346,-41.00346,1
-22.1102,-62.38021,30.31259,-14.49602,-13.63414,-15,-101.1583,-12.06507,-6.032537,-67.70444,-67.70444,-67.70444,15,1.363291,1.363291,1.363291,25,-40.40292,-40.40292,-40.40292,1
-22.13485,-62.47245,30.2633,-14.58826,-12.53658,-15,-101.2424,-11.83506,-5.917529,-67.33311,-67.33311,-67.33311,15,1.601998,1.601998,1.601998,25,-40.32874,-40.32874,-40.32874,1
-22.13321,-62.55027,30.26658,-14.66609,-11.47299,-15,-101.3007,-11.41317,-5.706585,-67.03652,-67.03652,-67.03652,15,1.768734,1.768734,1.768734,25,-40.39885,-40.39885,-40.39885,1
-22.13601,-62.61805,30.261,-14.73387,-10.10197,-15,-101.415,-10.99982,-5.499909,-66.88523,-66.88523,-66.88523,15,1.828698,1.828698,1.828698,25,-40.65318,-40.65318,-40.65318,1
-22.14165,-62.75228,30.24972,-14.86811,-8.072207,-15,-101.6557,-10.80528,-5.402642,-66.93658,-66.93658,-66.93658,15,1.70372,1.70372,1.70372,25,-41.04301,-41.04301,-41.04301,1
-22.17038,-62.91538,30.19228,-15.0312,-5.948192,-15,-101.9798,-10.5019,-5.250951,-67.02534,-67.02534,-67.02534,15,1.381856,1.381856,1.381856,25,-41.67879,-41.67879,-41.67879,1
-22.24907,-62.98882,30.03486,-15.10464,-3.95332,-15,-102.2646,-10.09399,-5.046993,-66.98011,-66.98011,-66.98011,15,0.9016536,0.9016536,0.9016536,25,-42.49541,-42.49541,-42.49541,1
-22.36222,-62.90524,29.80858,-15.02107,-2.260838,-15,-102.4923,-9.54011,-4.770055,-66.86039,-66.86039,-66.86039,15,0.2506776,0.2506776,0.2506776,25,-43.30438,-43.30438,-43.30438,1
-19.69085,-63.40219,35.15134,-15.51803,-30.42524,-15,-101.3697,-5.287519,-2.643759,-65.99757,-65.99757,-65.99757,15,-8.944769,-8.944769,-8.944769,25,-49.77403,-49.77403,-49.77403,1
-19.61743,-63.39096,35.29818,-15.5068,-30.92278,-15,-101.386,-5.180503,-2.590251,-66.00287,-66.00287,-66.00287,15,-8.935166,-8.935166,-8.935166,25,-49.47253,-49.47253,-49.47253,1
-19.61743,-63.39096,35.29818,-15.5068,-30.92278,-15,-101.386,-5.180503,-2.590251,-66.00287,-66.00287,-66.00287,15,-8.935166,-8.935166,-8.935166,25,-49.47253,-49.47253,-49.47253,1
-19.61743,-63.39096,35.29818,-15.5068,-30.92278,-15,-101.386,-5.180503,-2.590251,-66.00287,-66.00287,-66.00287,15,-8.935166,-8.935166,-8.935166,25,-49.47253,-49.47253,-49.47253,1
-19.61743,-63.39096,35.29818,-15.5068,-30.92278,-15,-101.386,-5.180503,-2.590251,-66.00287,-66.00287,-66.00287,15,-8.935166,-8.935166,-8.935166,25,-49.47253,-49.47253,-49.47253,1
-19.61743,-63.39096,35.29818,-15.5068,-30.92278,-15,-101.386,-5.180503,-2.590251,-66.00287,-66.00287,-66.00287,15,-8.935166,-8.935166,-8.935166,25,-49.47253,-49.47253,-49.47253,1
-19.61743,-63.39096,35.29818,-15.5068,-30.92278,-15,-101.386,-5.180503,-2.590251,-66.00287,-66.00287,-66.00287,15,-8.935166,-8.935166,-8.935166,25,-49.47253,-49.47253,-49.47253,1
-19.61743,-63.39096,35.29818,-15.5068,-30.92278,-15,-101.386,-5.180503,-2.590251,-66.00287,-66.00287,-66.00287,15,-8.935166,-8.935166,-8.935166,25,-49.47253,-49.47253,-49.47253,1
-19.61743,-63.39096,35.29818,-15.5068,-30.92278,-15,-101.386,-5.180503,-2.590251,-66.00287,-66.00287,-66.00287,15,-8.935166,-8.935166,-8.935166,25,-49.47253,-49.47253,-49.47253,1
-19.61743,-63.39096,35.29818,-15.5068,-30.92278,-15,-101.386,-5.180503,-2.590251,-66.00287,-66.00287,-66.00287,15,-8.935166,-8.935166,-8.935166,25,-49.47253,-49.47253,-49.47253,1
-19.61743,-63.39096,35.29818,-15.5068,-30.92278,-15,-101.386,-5.180503,-2.590251,-66.00287,-66.00287,-66.00287,15,-8.935166,-8.935166,-8.935166,25,-49.47253,-49.47253,-49.47253,1
-19.61743,-63.39096,35.29818,-15.5068,-30.92278,-15,-101.386,-5.180503,-2.590251,-66.00287,-66.00287,-66.00287,15,-8.935166,-8.935166,-8.935166,25,-49.47253,-49.47253,-49.47253,1
-19.61743,-63.39096,35.29818,-15.5068,-30.92278,-15,-101.386,-5.180503,-2.590251,-66.00287,-66.00287,-66.00287,15,-8.935166,-8.935166,-8.935166,25,-49.47253,-49.47253,-49.47253,1
-19.10941,-63.46744,36.31428,-15.58329,-34.63403,-15,-102.0779,-4.099721,-2.04986,-66.25481,-66.25481,-66.25481,15,-7.979275,-7.979275,-7.979275,25,-48.07267,-48.07267,-48.07267,1
-18.4607,-64.02005,37.61179,-16.13591,-37.90096,-15,-101.4848,-5.901969,-2.950985,-65.82256,-65.82256,-65.82256,15,-6.895014,-6.895014,-6.895014,25,-47.46296,-47.46296,-47.46296,1
-17.85238,-64.13676,38.82853,-16.25264,-41.34125,-15,-102.2879,-4.471829,-2.235914,-65.65643,-65.65643,-65.65643,15,-5.18899,-5.18899,-5.18899,25,-46.78479,-46.78479,-46.78479,1
-17.40322,-64.26433,39.72689,-16.38022,-43.42708,-15,-101.0774,-6.528648,-3.264324,-65.74912,-65.74912,-65.74912,15,-3.939049,-3.939049,-3.939049,25,-46.04579,-46.04579,-46.04579,1
-17.28943,-64.42066,39.95451,-16.53655,-43.83783,-15,-101.2265,-6.592629,-3.296315,-65.74864,-65.74864,-65.74864,15,-3.256179,-3.256179,-3.256179,25,-46.01113,-46.01113,-46.01113,1
-17.28943,-64.42066,39.95451,-16.53655,-43.83783,-15,-101.2265,-6.592629,-3.296315,-65.74864,-65.74864,-65.74864,15,-3.256179,-3.256179,-3.256179,25,-46.01113,-46.01113,-46.01113,1
-17.44411,-64.30222,39.64512,-16.41811,-43.32106,-15,-101.1818,-6.218193,-3.109097,-65.57817,-65.57817,-65.57817,15,-1.946004,-1.946004,-1.946004,25,-45.74584,-45.74584,-45.74584,1
-17.62545,-64.09785,39.28245,-16.21374,-42.33057,-15,-101.5526,-5.954695,-2.977348,-65.559,-65.559,-65.559,15,0.01069012,0.01069012,0.01069012,25,-44.83763,-44.83763,-44.83763,1
-17.97027,-64.02773,38.59277,-16.14362,-41.77365,-15,-100.8318,-5.565433,-2.782717,-65.49144,-65.49144,-65.49144,15,1.842058,1.842058,1.842058,25,-43.58175,-43.58175,-43.58175,1
-18.03826,-63.81858,38.45682,-15.93447,-41.50609,-15,-100.7236,-5.183414,-2.591707,-65.44547,-65.44547,-65.44547,15,2.156603,2.156603,2.156603,25,-43.43441,-43.43441,-43.43441,1
-17.94702,-63.84532,38.63926,-15.9612,-41.68581,-15,-100.6043,-5.486163,-2.743082,-65.21259,-65.21259,-65.21259,15,3.243196,3.243196,3.243196,25,-42.53786,-42.53786,-42.53786,1
-17.94838,-63.91965,38.63656,-16.03554,-41.76829,-15,-100.5693,-5.520652,-2.760326,-65.24189,-65.24189,-65.24189,15,3.339778,3.339778,3.339778,25,-42.48916,-42.48916,-42.48916,1
-18.11827,-63.745,38.29676,-15.86087,-42.30266,-15,-100.3969,-5.048809,-2.524404,-65.3221,-65.3221,-65.3221,15,3.40774,3.40774,3.40774,25,-42.35027,-42.35027,-42.35027,1
-18.30081,-63.8636,37.93169,-15.97948,-40.35377,-15,-100.5082,-5.41784,-2.70892,-65.3679,-65.3679,-65.3679,15,3.618434,3.618434,3.618434,25,-42.12101,-42.12101,-42.12101,1
-18.34439,-63.77868,37.84452,-15.89454,-39.90808,-15,-100.5132,-5.182755,-2.591378,-65.38194,-65.38194,-65.38194,15,3.511179,3.511179,3.511179,25,-42.20356,-42.20356,-42.20356,1
-18.38969,-63.68774,37.75389,-15.80361,-39.60787,-15,-100.5163,-5.023009,-2.511504,-65.36354,-65.36354,-65.36354,15,3.427377,3.427377,3.427377,25,-42.25798,-42.25798,-42.25798,1
-18.38969,-63.68774,37.75389,-15.80361,-39.60787,-15,-100.5163,-5.023009,-2.511504,-65.36354,-65.36354,-65.36354,15,3.427377,3.427377,3.427377,25,-42.25798,-42.25798,-42.25798,1
-19.23779,-63.02464,36.05761,-15.1405,-35.67583,-15,-100.003,-4.815661,-2.40783,-64.91514,-64.91514,-64.91514,15,0.599346,0.599346,0.599346,25,-44.03956,-44.03956,-44.03956,1
-19.67874,-62.43262,35.17564,-14.54846,-34.46788,-15,-99.91413,-3.700989,-1.850494,-64.77474,-64.77474,-64.77474,15,-1.660088,-1.660088,-1.660088,25,-45.4287,-45.4287,-45.4287,1
-19.66118,-62.27732,35.21077,-14.39315,-34.11131,-15,-99.8922,-3.67834,-1.83917,-64.64085,-64.64085,-64.64085,15,-1.818499,-1.818499,-1.818499,25,-45.35373,-45.35373,-45.35373,1
-19.87731,-61.97854,34.77845,-14.09434,-33.2229,-15,-99.31557,-3.719946,-1.859973,-64.37551,-64.37551,-64.37551,15,-1.875513,-1.875513,-1.875513,25,-45.32718,-45.32718,-45.32718,1
-19.96338,-61.94958,34.60633,-14.06542,-32.75847,-15,-99.23174,-3.705284,-1.852642,-64.37326,-64.37326,-64.37326,15,-2.211068,-2.211068,-2.211068,25,-45.68644,-45.68644,-45.68644,1
-19.98825,-61.72734,34.55657,-13.84316,-31.86544,-15,-99.00638,-3.535271,-1.767635,-64.38287,-64.38287,-64.38287,15,-3.328758,-3.328758,-3.328758,25,-45.40651,-45.40651,-45.40651,1
-20.28395,-61.30555,33.96511,-13.42136,-31.74498,-15,-98.67361,-2.814699,-1.40735,-64.48352,-64.48352,-64.48352,15,-6.12803,-6.12803,-6.12803,25,-47.96178,-47.96178,-47.96178,1
-20.26421,-61.34684,34.00456,-13.46268,-31.82776,-15,-98.67436,-2.845565,-1.422782,-64.5034,-64.5034,-64.5034,15,-6.213444,-6.213444,-6.213444,25,-47.94804,-47.94804,-47.94804,1
-20.23798,-61.43378,34.05707,-13.5496,-31.87446,-15,-98.80812,-2.761899,-1.38095,-64.53609,-64.53609,-64.53609,15,-6.333571,-6.333571,-6.333571,25,-48.18769,-48.18769,-48.18769,1
-20.23798,-61.43378,34.05707,-13.5496,-31.87446,-15,-98.80812,-2.761899,-1.38095,-64.53609,-64.53609,-64.53609,15,-6.333571,-6.333571,-6.333571,25,-48.18769,-48.18769,-48.18769,1
-20.23798,-61.43378,34.05707,-13.5496,-31.87446,-15,-98.80812,-2.761899,-1.38095,-64.53609,-64.53609,-64.53609,15,-6.333571,-6.333571,-6.333571,25,-48.18769,-48.18769,-48.18769,1
-20.23798,-61.43378,34.05707,-13.5496,-31.87446,-15,-98.80812,-2.761899,-1.38095,-64.53609,-64.53609,-64.53609,15,-6.333571,-6.333571,-6.333571,25,-48.18769,-48.18769,-48.18769,1
-20.23798,-61.43378,34.05707,-13.5496,-31.87446,-15,-98.80812,-2.761899,-1.38095,-64.53609,-64.53609,-64.53609,15,-6.333571,-6.333571,-6.333571,25,-48.18769,-48.18769,-48.18769,1
-20.23798,-61.43378,34.05707,-13.5496,-31.87446,-15,-98.80812,-2.761899,-1.38095,-64.53609,-64.53609,-64.53609,15,-6.333571,-6.333571,-6.333571,25,-48.18769,-48.18769,-48.18769,1
-20.24253,-61.41766,34.04793,-13.53349,-31.80264,-15,-98.79095,-2.757311,-1.378656,-64.50593,-64.50593,-64.50593,15,-6.327439,-6.327439,-6.327439,25,-48.2747,-48.2747,-48.2747,1
-20.24253,-61.41766,34.04793,-13.53349,-31.80264,-15,-98.79095,-2.757311,-1.378656,-64.50593,-64.50593,-64.50593,15,-6.327439,-6.327439,-6.327439,25,-48.2747,-48.2747,-48.2747,1
-20.24253,-61.41766,34.04793,-13.53349,-31.80264,-15,-98.79095,-2.757311,-1.378656,-64.50593,-64.50593,-64.50593,15,-6.327439,-6.327439,-6.327439,25,-48.2747,-48.2747,-48.2747,1
-20.255,-61.39315,34.02301,-13.50897,-31.71654,-15,-98.80862,-2.719963,-1.359982,-64.49695,-64.49695,-64.49695,15,-6.276791,-6.276791,-6.276791,25,-48.30824,-48.30824,-48.30824,1
-20.255,-61.39315,34.02301,-13.50897,-31.71654,-15,-98.80862,-2.719963,-1.359982,-64.49695,-64.49695,-64.49695,15,-6.276791,-6.276791,-6.276791,25,-48.30824,-48.30824,-48.30824,1
-20.255,-61.39315,34.02301,-13.50897,-31.71654,-15,-98.80862,-2.719963,-1.359982,-64.49695,-64.49695,-64.49695,15,-6.276791,-6.276791,-6.276791,25,-48.30824,-48.30824,-48.30824,1
-20.255,-61.39315,34.02301,-13.50897,-31.71654,-15,-98.80862,-2.719963,-1.359982,-64.49695,-64.49695,-64.49695,15,-6.276791,-6.276791,-6.276791,25,-48.30824,-48.30824,-48.30824,1
-20.255,-61.39315,34.02301,-13.50897,-31.71654,-15,-98.80862,-2.719963,-1.359982,-64.49695,-64.49695,-64.49695,15,-6.276791,-6.276791,-6.276791,25,-48.30824,-48.30824,-48.30824,1
-20.255,-61.39315,34.02301,-13.50897,-31.71654,-15,-98.80862,-2.719963,-1.359982,-64.49695,-64.49695,-64.49695,15,-6.276791,-6.276791,-6.276791,25,-48.30824,-48.30824,-48.30824,1
-20.255,-61.39315,34.02301,-13.50897,-31.71654,-15,-98.80862,-2.719963,-1.359982,-64.49695,-64.49695,-64.49695,15,-6.276791,-6.276791,-6.276791,25,-48.30824,-48.30824,-48.30824,1
-20.27119,-61.36867,33.9906,-13.48449,-31.61687,-15,-98.82475,-2.691803,-1.345901,-64.4957,-64.4957,-64.4957,15,-6.193816,-6.193816,-6.193816,25,-48.31799,-48.31799,-48.31799,1
-20.27119,-61.36867,33.9906,-13.48449,-31.61687,-15,-98.82475,-2.691803,-1.345901,-64.4957,-64.4957,-64.4957,15,-6.193816,-6.193816,-6.193816,25,-48.31799,-48.31799,-48.31799,1
-20.27119,-61.36867,33.9906,-13.48449,-31.61687,-15,-98.82475,-2.691803,-1.345901,-64.4957,-64.4957,-64.4957,15,-6.193816,-6.193816,-6.193816,25,-48.31799,-48.31799,-48.31799,1
-20.27119,-61.36867,33.9906,-13.48449,-31.61687,-15,-98.82475,-2.691803,-1.345901,-64.4957,-64.4957,-64.4957,15,-6.193816,-6.193816,-6.193816,25,-48.31799,-48.31799,-48.31799,1
-20.37824,-61.30856,33.7765,-13.42439,-31.18536,-15,-98.82143,-2.767657,-1.383829,-64.49844,-64.49844,-64.49844,15,-5.509819,-5.509819,-5.509819,25,-48.01154,-48.01154,-48.01154,1
-20.37968,-61.3121,33.77361,-13.42792,-31.03233,-15,-98.80109,-2.842874,-1.421437,-64.49802,-64.49802,-64.49802,15,-5.443208,-5.443208,-5.443208,25,-48.05671,-48.05671,-48.05671,1
-20.45618,-61.30341,33.62062,-13.41922,-30.42977,-15,-98.72437,-3.070068,-1.535034,-64.40098,-64.40098,-64.40098,15,-4.630923,-4.630923,-4.630923,25,-47.78516,-47.78516,-47.78516,1
-20.48491,-61.52527,33.56316,-13.64108,-29.97356,-15,-98.71001,-4.255485,-2.127742,-64.35563,-64.35563,-64.35563,15,-3.635726,-3.635726,-3.635726,25,-47.10024,-47.10024,-47.10024,1
-20.56202,-62.34935,33.40899,-14.46519,-28.6617,-15,-98.81438,-5.607742,-2.803871,-64.40746,-64.40746,-64.40746,15,-2.888777,-2.888777,-2.888777,25,-46.68337,-46.68337,-46.68337,1
-20.76512,-62.50812,33.00281,-14.62396,-28.06973,-15,-98.77658,-6.408616,-3.204308,-64.38527,-64.38527,-64.38527,15,-2.200605,-2.200605,-2.200605,25,-46.48818,-46.48818,-46.48818,1
-20.76512,-62.50812,33.00281,-14.62396,-28.06973,-15,-98.77658,-6.408616,-3.204308,-64.38527,-64.38527,-64.38527,15,-2.200605,-2.200605,-2.200605,25,-46.48818,-46.48818,-46.48818,1
-22.10701,-59.93923,30.31896,-12.05508,-31.49948,-15,-98.51993,-5.948161,-2.974081,-63.25153,-63.25153,-63.25153,15,0.08060842,0.08060842,0.08060842,25,-45.44349,-45.44349,-45.44349,1
-22.47819,-60.14803,29.57662,-12.26388,-24.892,-15,-99.3957,-6.850429,-3.425215,-63.25045,-63.25045,-63.25045,15,0.3049135,0.3049135,0.3049135,25,-45.33645,-45.33645,-45.33645,1
-22.47819,-60.14803,29.57662,-12.26388,-24.892,-15,-99.3957,-6.850429,-3.425215,-63.25045,-63.25045,-63.25045,15,0.3049135,0.3049135,0.3049135,25,-45.33645,-45.33645,-45.33645,1
-22.47819,-60.14803,29.57662,-12.26388,-24.892,-15,-99.3957,-6.850429,-3.425215,-63.25045,-63.25045,-63.25045,15,0.3049135,0.3049135,0.3049135,25,-45.33645,-45.33645,-45.33645,1
-22.47819,-60.14803,29.57662,-12.26388,-24.892,-15,-99.3957,-6.850429,-3.425215,-63.25045,-63.25045,-63.25045,15,0.3049135,0.3049135,0.3049135,25,-45.33645,-45.33645,-45.33645,1
-22.47819,-60.14803,29.57662,-12.26388,-24.892,-15,-99.3957,-6.850429,-3.425215,-63.25045,-63.25045,-63.25045,15,0.3049135,0.3049135,0.3049135,25,-45.33645,-45.33645,-45.33645,1
-22.47819,-60.14803,29.57662,-12.26388,-24.892,-15,-99.3957,-6.850429,-3.425215,-63.25045,-63.25045,-63.25045,15,0.3049135,0.3049135,0.3049135,25,-45.33645,-45.33645,-45.33645,1
-22.06983,-59.29249,30.39723,-11.40852,4.727978,-15,-106.8979,-17.03897,-8.519483,-54.49985,-54.49985,-54.49985,15,0.994036,0.994036,0.994036,25,-45.79952,-45.79952,-45.79952,1
-22.35797,-58.92719,29.82099,-11.0432,9.710898,-15,-107.1564,-17.82636,-8.913179,-54.03048,-54.03048,-54.03048,15,0.7694529,0.7694529,0.7694529,25,-45.97371,-45.97371,-45.97371,1
-22.44014,-58.65803,29.65666,-10.77405,10.43884,-15,-107.5714,-18.30729,-9.153647,-52.82433,-52.82433,-52.82433,15,0.4637952,0.4637952,0.4637952,25,-46.02792,-46.02792,-46.02792,1
-22.35846,-57.99388,29.82002,-10.10989,12.37528,-15,-107.8768,-18.4258,-9.212902,-50.98544,-50.98544,-50.98544,15,0.3020004,0.3020004,0.3020004,25,-45.97956,-45.97956,-45.97956,1
-22.33282,-57.46087,29.87137,-9.576834,23.86027,-15,-109.8354,-20.60315,-10.30157,-47.9349,-47.9349,-47.9349,15,-0.06654721,-0.2322967,-0.2322967,25,-46.39295,-46.39295,-46.39295,1
-22.41397,-57.51451,29.7091,-9.630463,29.96206,-15,-110.5888,-21.23361,-10.6168,-47.35195,-47.35195,-47.35195,15,-0.2322967,-0.2322967,-0.2322967,25,-46.39295,-46.39295,-46.39295,1
-22.58765,-57.36732,29.35877,-9.4796,43.90192,-15,-107.5643,-25.63314,-12.81657,-44.19478,-44.19478,-44.19478,15,-1.072713,-1.072713,-1.072713,25,-47.38025,-47.38025,-47.38025,1
-22.13948,-56.87947,30.25512,-8.99177,42.89146,-15,-113.3172,-23.75448,-11.87724,-41.60096,-41.60096,-41.60096,15,-2.344137,-2.344137,-2.344137,25,-48.52606,-48.52606,-48.52606,1
-22.41933,-56.09636,29.69533,-8.208707,50.85573,-15,-112.2309,-25.04617,-12.52308,-39.80042,-39.80042,-39.80042,15,-4.060767,-4.060767,-4.060767,25,-49.72219,-49.72219,-49.72219,1
-22.31335,-56.02023,29.9073,-8.132585,49.92548,-15,-111.99,-25.40476,-12.70238,-39.73806,-39.73806,-39.73806,15,-4.700808,-4.700808,-4.700808,25,-49.83417,-49.83417,-49.83417,1
-22.31335,-56.02023,29.9073,-8.132585,49.92548,-15,-111.99,-25.40476,-12.70238,-39.73806,-39.73806,-39.73806,15,-4.700808,-4.700808,-4.700808,25,-49.83417,-49.83417,-49.83417,1
-22.24712,-56.03302,30.03976,-8.145365,49.25206,-15,-111.2691,-25.79677,-12.89839,-39.58055,-39.58055,-39.58055,15,-5.059777,-5.059777,-5.059777,25,-50.06025,-50.06025,-50.06025,1
-22.13051,-55.48504,30.27298,-7.597385,44.1689,-15,-110.9258,-25.71796,-12.85898,-40.74935,-40.74935,-40.74935,15,-5.369915,-5.369915,-5.369915,25,-50.28941,-50.28941,-50.28941,1
-22.43845,-53.60054,29.65703,-5.712851,25.65158,-15,-99.78104,-28.65525,-14.32762,-50.57197,-50.57197,-50.57197,15,-5.388632,-5.388632,-5.388632,25,-51.17137,-51.17137,-51.17137,1
-22.74202,-52.70397,29.04979,-4.816309,19.04742,-15,-94.35023,-32.18213,-16.09106,-53.98425,-53.98425,-53.98425,15,-5.278327,-5.278327,-5.278327,25,-52.03175,-52.03175,-52.03175,1
-22.82147,-52.64497,28.89086,-4.757282,18.33609,-15,-93.50231,-32.7954,-16.3977,-54.04558,-54.04558,-54.04558,15,-5.020079,-5.020079,-5.020079,25,-52.03712,-52.03712,-52.03712,1
-22.4484,-51.69539,29.63691,-3.807723,13.39031,-15,-83.75282,-42.45775,-21.22887,-56.15113,-56.15113,-56.15113,15,-5.334208,-5.334208,-5.334208,25,-52.24051,-52.24051,-52.24051,1
-22.20428,-51.55821,30.12515,-3.670559,3.843066,-15,-82.81577,-45.00649,-22.50324,-53.92659,-53.92659,-53.92659,15,-4.905659,-4.905659,-4.905659,25,-52.21304,-52.21304,-52.21304,1
-22.10466,-51.27677,30.3244,-3.389127,2.761979,-15,-81.47388,-47.25908,-23.62954,-53.28514,-53.28514,-53.28514,15,-5.062356,-5.062356,-5.062356,25,-53.10197,-53.10197,-53.10197,1
-21.90208,-50.79438,30.72951,-2.906731,0.8894832,-15,-78.91429,-49.51257,-24.75628,-53.57499,-53.57499,-53.57499,15,-5.004099,-5.004099,-5.004099,25,-53.13354,-53.13354,-53.13354,1
-20.59492,-51.07848,33.34378,-3.190837,9.323623,-15,-75.30632,-50.9097,-25.45485,-63.75204,-63.75204,-63.75204,15,-2.071928,-2.071928,-2.071928,25,-52.88038,-52.88038,-52.88038,1
-20.52413,-51.22952,33.48536,-3.341878,10.98936,-15,-75.18497,-50.82527,-25.41264,-64.70385,-64.70385,-64.70385,15,-1.830029,-1.830029,-1.830029,25,-52.90758,-52.90758,-52.90758,1
-19.99972,-51.6382,34.53418,-3.750561,14.78713,-15,-75.40111,-51.34187,-25.67093,-65.93998,-65.93998,-65.93998,15,-1.51694,-1.51694,-1.51694,25,-52.80447,-52.80447,-52.80447,1
-20.01744,-51.73668,34.41713,-3.917097,17.92701,-15,-75.74659,-51.04737,-25.52369,-66.43201,-66.43201,-66.43201,15,-1.420027,-1.420027,-1.420027,25,-52.81788,-52.81788,-52.81788,1
-19.75811,-51.95138,35.01738,-4.063746,24.92462,-15,-76.00123,-51.29871,-25.64936,-66.7293,-66.7293,-66.7293,15,-1.172737,-1.172737,-1.172737,25,-53.09606,-53.09606,-53.09606,1
-19.84355,-52.06397,34.8465,-4.176342,26.53733,-15,-76.46008,-51.54239,-25.7712,-66.96683,-66.96683,-66.96683,15,-1.348068,-1.348068,-1.348068,25,-53.35323,-53.35323,-53.35323,1
-19.82257,-51.93486,34.88846,-4.047229,26.79464,-15,-76.02664,-51.59215,-25.79607,-66.83427,-66.83427,-66.83427,15,-1.175915,-1.175915,-1.175915,25,-53.15675,-53.15675,-53.15675,1
-19.82092,-51.84199,34.89175,-3.954359,27.18381,-15,-75.58532,-51.59109,-25.79555,-66.68342,-66.68342,-66.68342,15,-0.999272,-0.999272,-0.999272,25,-52.94839,-52.94839,-52.94839,1
-19.91769,-51.94516,34.69822,-4.05753,28.74438,-15,-75.75861,-51.60806,-25.80403,-66.73938,-66.73938,-66.73938,15,-1.010524,-1.010524,-1.010524,25,-52.91518,-52.91518,-52.91518,1
-19.9072,-52.0179,34.71917,-4.130265,30.265,-15,-75.79652,-51.71616,-25.85808,-66.79067,-66.79067,-66.79067,15,-1.015935,-1.015935,-1.015935,25,-52.91263,-52.91263,-52.91263,1
-19.6565,-52.2319,35.22055,-4.344259,35.49995,-15,-75.57832,-52.04688,-26.02344,-67.07317,-67.07317,-67.07317,15,-1.270242,-1.270242,-1.270242,25,-53.16238,-53.16238,-53.16238,1
-19.57345,-52.15873,35.38667,-4.271088,37.17799,-15,-75.28873,-51.83315,-25.91657,-66.7101,-66.7101,-66.7101,15,-1.171698,-1.171698,-1.171698,25,-52.85011,-52.85011,-52.85011,1
-19.55684,-52.17895,35.41985,-4.291315,38.79786,-15,-74.45067,-52.24142,-26.12071,-66.81966,-66.81966,-66.81966,15,-1.424449,-1.424449,-1.424449,25,-53.00962,-53.00962,-53.00962,1
-19.52505,-52.16599,35.4834,-4.278349,39.0377,-15,-74.51356,-52.16958,-26.08479,-66.90115,-66.90115,-66.90115,15,-1.401405,-1.401405,-1.401405,25,-52.78493,-52.78493,-52.78493,1
-19.6941,-52.09108,35.14532,-4.203431,42.7044,-15,-74.2681,-51.70004,-25.85002,-66.70119,-66.70119,-66.70119,15,-0.8486815,-0.8486815,-0.8486815,25,-51.62957,-51.62957,-51.62957,1
-19.69593,-52.11565,35.14167,-4.22799,43.46163,-15,-74.22385,-51.74891,-25.87446,-66.70173,-66.70173,-66.70173,15,-0.8375064,-0.8375064,-0.8375064,25,-51.5239,-51.5239,-51.5239,1
-19.67334,-52.332,35.18681,-4.444358,50.06716,-15,-73.86202,-52.38554,-26.19277,-66.71852,-66.71852,-66.71852,15,-0.804946,-0.804946,-0.804946,25,-51.14853,-51.14853,-51.14853,1
-19.60871,-52.37631,35.31606,-4.488671,52.39387,-15,-73.60133,-52.46344,-26.23172,-66.69967,-66.69967,-66.69967,15,-0.6760682,-0.6760682,-0.6760682,25,-50.93652,-50.93652,-50.93652,1
-19.5835,-52.33393,35.36651,-4.446278,54.66172,-15,-73.15012,-52.48326,-26.24163,-66.33318,-66.33318,-66.33318,15,-0.6646414,-0.6646414,-0.6646414,25,-50.62206,-50.62206,-50.62206,1
-20.25867,-52.5942,34.01615,-4.706535,62.39521,-15,-73.69498,-52.63286,-26.31643,-66.4801,-66.4801,-66.4801,15,-0.7902471,-0.7902471,-0.7902471,25,-50.59228,-50.59228,-50.59228,1
-20.35213,-52.7776,33.82917,-4.88994,65.78185,-15,-73.68225,-53.04596,-26.52298,-66.4675,-66.4675,-66.4675,15,-0.564864,-0.564864,-0.564864,25,-50.52256,-50.52256,-50.52256,1
-7.40163,-54.35268,59.72984,-6.468646,-67.93489,-15,-75.32739,-43.37424,-21.68712,-66.29557,-66.29557,-66.29557,15,-0.5877948,-0.5877948,-0.5877948,25,-47.89372,-47.89372,-47.89372,1
-7.478649,-54.87665,59.57598,-6.992651,-69.86705,-15,-76.48333,-44.75942,-22.37971,-66.11794,-66.11794,-66.11794,15,0.532957,0.532957,0.532957,25,-46.92938,-46.92938,-46.92938,1
